crop,step,year,month,half,tag,episode,p_prev,p_t,price_ratio,world_C_flex,world_desired_lag,world_desired_flex_lag,world_desired_flex_con,world_gap_mmt,world_gap_pct,world_abs_gap_mmt,offers_lag,offers_con,offers_gap_mmt,offers_gap_pct,free_lag,free_con,free_gap_mmt,twin,ratio_lag,ratio_con,ratio_gap,ratio_gap_pct,pscar_lag,pscar_con,ptrade_lag,ptrade_con,pstar_lag,pstar_con,p_out_lag,p_out_con,p_gap_one_step,unmet_lag,unmet_con,block_frac,calm_lag,calm_con,n_offer_pos_lag,n_offer_pos_con
wheat,82,2009,6,0,2009-06a,2010/11,295.11652667456246,302.11901084911995,1.023727861849904,26.842576388888894,25.571074977377698,25.571074977377698,25.481283933311353,-0.0897910440663454,-0.3511430166537075,0.0897910440663454,49.87891793677214,49.91892466452987,0.040006727757727845,0.08020768976672961,144.64756790763482,144.7175257621034,0.06995785446858349,140.61705071229406,0.9733236951641945,0.9728732337147882,-0.00045046144940630306,-0.04628074418041499,290.13567648077014,290.00470339861187,325.8327448170345,325.8364815547261,315.1236243161552,315.0869481078918,302.11901084911995,302.10617417622774,-0.012836672892206025,0.22833013612364078,0.22818838623585255,0.09897292242610743,False,False,10,10
wheat,83,2009,6,1,2009-06b,2010/11,302.11901084911995,307.5894714487422,1.0181069724286707,26.842576388888894,25.481283933311353,25.481283933311353,25.412786941540336,-0.06849699177101869,-0.26881295287272966,0.06849699177101869,58.268129262899315,58.285453058364794,0.017323795465479463,0.02973116810961345,157.17501941628257,157.2283285796975,0.05330916341492298,161.15661592685342,1.0243348229400127,1.0240011866597067,-0.00033363628030591563,-0.03257101807281369,307.2666929836776,307.20424248623885,322.24127197358393,322.2706459965115,317.74889827661207,317.7507249434297,307.5894714487422,307.59011078212836,0.0006393333861751671,0.37245549588125976,0.37232539701882317,0.1011732612311932,False,False,9,9
wheat,84,2009,7,0,2009-07a,2010/11,307.5894714487422,305.6601746387686,0.9937276890496718,26.842576388888894,25.412786941540336,25.412786941540336,25.436783097984332,0.023996156443993742,0.09442552089699797,0.023996156443993742,143.83881783047565,143.8275298171824,-0.011288013293238919,-0.007847682192815748,249.54546979817593,249.5256027141616,-0.019867084014322245,231.1153229250592,0.9280037762454866,0.9280758037718875,7.202752640089738e-05,0.007761555313094308,282.62663064827177,282.6383165446652,310.4131509347658,310.41310404576296,302.07719484881756,302.08066779543367,305.6601746387686,305.6613901700842,0.0012155313156085867,0.2815692829152688,0.2815554512605982,0.10654243750618347,False,False,8,8
wheat,85,2009,7,1,2009-07b,2010/11,305.6601746387686,311.5652633819774,1.0193191303060252,26.842576388888894,25.436783097984332,25.436783097984332,25.363878286647026,-0.07290481133730478,-0.2866117584777531,0.07290481133730478,213.28682251313307,213.32039993978486,0.033577426651788755,0.015742850991050435,323.8440584561789,323.90332442419174,0.05926596801282358,298.3905110768442,0.9229348926429783,0.9227693125980088,-0.00016558004496958212,-0.01794059865863517,328.543552705295,328.47939343646027,319.9554156437627,319.9443878078144,322.5318567622224,322.50488949640817,311.5652633819774,311.55582483894244,-0.009438543034946179,0.37487294846574115,0.37477856325624814,0.16674440254488213,False,False,7,7
wheat,86,2009,8,0,2009-08a,2010/11,311.5652633819774,326.22840603950976,1.0470628288223371,26.842576388888894,25.363878286647026,25.363878286647026,25.18951172225262,-0.17436656439440304,-0.6874601842187495,0.17436656439440304,255.03659680042006,255.16934832990788,0.13275152948781965,0.05205195299547732,370.3808012592446,370.5197381172177,0.13893685797307853,333.06770939572243,0.9009797970838799,0.9006477229847248,-0.00033207409915503305,-0.0368569972634045,376.334117657901,375.9009715865929,343.6567448454893,343.6525526005001,353.4599566892128,353.32707829632795,326.22840603950976,326.1818986020001,-0.046507437509660576,0.40801836658755775,0.40747755821140424,0.2325866314539414,False,False,10,10
wheat,87,2009,8,1,2009-08b,2010/11,326.22840603950976,332.02584764016876,1.017771112181926,26.842576388888894,25.18951172225262,25.18951172225262,25.123042391040343,-0.06646933121227835,-0.26387701335853525,0.06646933121227835,293.77981155154885,293.8304170412717,0.05060548972284096,0.017225652591843034,402.9910238207251,403.0435787702462,0.052554949521095295,322.7229891454266,0.8039533032222727,0.8038501208272616,-0.00010318239501105886,-0.012834376648183451,303.40418904636454,303.3154608048623,359.6732402637518,359.66311574909423,342.7925248985356,342.7588192658246,332.02584764016876,332.01405066871996,-0.011796971448802651,0.27191741949573583,0.2715655263749002,0.1918131524711287,False,False,10,10
wheat,88,2009,9,0,2009-09a,2010/11,332.02584764016876,317.77358355651404,0.9570748356341807,26.842576388888894,25.123042391040343,25.123042391040343,25.288923724561002,0.16588133352065826,0.6602756582531448,0.16588133352065826,176.77838980729734,176.6979792536842,-0.08041055361314875,-0.04548664217430802,227.00106726717456,226.86802639262666,-0.13304087454790192,144.59223673956274,0.646985646575253,0.6473545782367899,0.0003689316615368421,0.05702316017205962,177.76451568870914,177.8744337559604,339.9653405840403,339.95324023253426,291.30509311544097,291.3295982895621,317.77358355651404,317.7821603674564,0.008576810942372504,0.1410204559343698,0.14130142795125408,0.071660934728875,False,False,9,9
wheat,89,2009,9,1,2009-09b,2010/11,317.77358355651404,304.9623875873961,0.959684515541741,26.842576388888894,25.288923724561002,25.288923724561002,25.445504938374683,0.1565812138136793,0.6191691489883578,0.1565812138136793,146.46540627054208,146.39068638789144,-0.07471988265064056,-0.05101537936720873,185.40198408718123,185.27610540363145,-0.12587868354978582,121.92352420755304,0.6691145258563195,0.6695538540019921,0.0004393281456726017,0.06565813903238138,184.9537088265786,185.07690222960983,322.4057912198824,322.40831719665687,281.1701665018913,281.20889270654277,304.9623875873961,304.9759417590241,0.013554171628015865,0.17932198709268776,0.1793424512889687,0.07360146421475063,False,False,8,8
wheat,90,2009,10,0,2009-10a,2010/11,304.9623875873961,292.7844576500136,0.9600674364018332,26.842576388888894,25.445504938374683,25.445504938374683,25.601523636380463,0.15601869800578433,0.6131483670048559,0.15601869800578433,102.14241869251754,102.06678902633156,-0.075629666185975,-0.07404334766503357,126.4538335008298,126.32912195271481,-0.12471154811498764,68.29365506383715,0.5623633837552304,0.5628916092596217,0.0005282255043912443,0.09392956932294783,154.52155371508198,154.67341014854634,319.73119419641864,319.7620057945588,270.1683020520176,270.23542710075503,292.7844576500136,292.80795141707176,0.023493767058141657,0.09088103122742418,0.09088303550625146,0.0716769353177894,False,False,9,9
wheat,91,2009,10,1,2009-10b,2010/11,292.7844576500136,281.6354260008525,0.9619206847977962,26.842576388888894,25.601523636380463,25.601523636380463,25.751048861178486,0.14952522479802127,0.584048148546682,0.14952522479802127,89.21209897922967,89.13961700763011,-0.07248197159955794,-0.08124679547830521,122.60799162300799,122.48667732579881,-0.12131429720918163,63.993294943915885,0.5457992923923028,0.5463128565334936,0.0005135641411907477,0.09409395511301147,150.27533820343552,150.4165170093095,308.3535429264609,308.36576058059023,260.93008150955325,260.98098750920605,281.6354260008525,281.65324310073095,0.0178170998784708,0.09525833566598689,0.095266806973836,0.07233141697654845,False,False,9,9
wheat,92,2009,11,0,2009-11a,2010/11,281.6354260008525,272.1097809154269,0.9661773903209294,26.842576388888894,25.751048861178486,25.751048861178486,25.88429807465107,0.13324921347258,0.5174515965967607,0.13324921347258,79.4032467285571,79.33806761064375,-0.06517911791334541,-0.08208621259047834,122.12267309909929,122.01487105445204,-0.10780204464724363,63.12966471978393,0.5411421600249304,0.5415962901284035,0.0004541301034730605,0.08392066577332262,150.62210803311385,150.74785631715102,298.9038068220236,298.9061347482199,254.4192971853507,254.45865121889926,272.1097809154269,272.12355482716885,0.013773911741964184,0.06539742028774906,0.06548574910950553,0.07585563996353112,False,False,10,10
wheat,93,2009,11,1,2009-11b,2010/11,272.1097809154269,264.3278846804445,0.9714016298539412,26.842576388888894,25.88429807465107,25.88429807465107,25.99719957589995,0.11290150124888274,0.4361775657322115,0.11290150124888274,72.09827923915405,72.0430532451634,-0.055225993990646316,-0.07659821367921776,122.76966513036392,122.67691558533582,-0.09274954502809862,63.28504176976975,0.5396350415609669,0.5400226750825604,0.00038763352159354447,0.07183253342337859,150.55550346216063,150.662868007397,292.44162947710277,292.4509979224534,249.8757916726201,249.91455894793646,264.3278846804445,264.34145322680524,0.013568546360716027,0.016844268963616647,0.016843458093879736,0.07662121047026091,False,False,10,10
wheat,94,2009,12,0,2009-12a,2010/11,264.3278846804445,257.67834380663385,0.9748435891209528,26.842576388888894,25.99719957589995,25.99719957589995,26.096744113590052,0.09954453769010549,0.38290484865295166,0.09954453769010549,66.89309220754593,66.84439979885813,-0.048692408687799116,-0.07279138559886505,117.08260983804618,117.00083406585702,-0.08177577218916099,60.78536453946265,0.5442434842291284,0.5446040223907888,0.0003605381616603731,0.06624574700623982,154.03624246043427,154.13661554138054,284.45474818775216,284.4601542862615,245.3291964695568,245.36309266279721,257.67834380663385,257.690207474268,0.011863667634145258,0.01644267327471702,0.016442150957497483,0.0813428239145752,False,False,10,10
wheat,95,2009,12,1,2009-12b,2010/11,257.67834380663385,251.6791401313003,0.9767182465289538,26.842576388888894,26.096744113590052,26.096744113590052,26.18912159309481,0.09237747950475826,0.3539808609942728,0.09237747950475826,62.9591799772718,62.9139933493566,-0.045186627915200006,-0.07177130949213813,119.89029871849087,119.81406661429543,-0.0762321041954408,63.53972835636952,0.5539503868271287,0.5542848557498063,0.0003344689226776332,0.060378858943194655,156.82288938863107,156.915841812973,276.4155643721715,276.42214907479297,240.53776187710938,240.57025689624697,251.6791401313003,251.69051338799846,0.011373256698163914,0.016462817952292774,0.016462280797424393,0.08142592181980841,False,False,10,10
wheat,96,2010,1,0,2010-01a,2010/11,251.6791401313003,246.00660661094616,0.9774612488051462,26.842576388888894,26.18912159309481,26.18912159309481,26.278828443199423,0.08970685010461227,0.3425347802740545,0.08970685010461227,59.500028439313404,59.45614815508339,-0.043880284230013444,-0.07374834160754865,122.48201681964784,122.40802930294109,-0.07398751670675097,64.16752822749291,0.5476840446409543,0.5479985320645042,0.0003144874235498918,0.057421322864364355,155.08449084754744,155.17171086693503,269.92364892493265,269.9344429690244,235.47190150171707,235.5056233383976,246.00660661094616,246.01840925378434,0.01180264283817678,0.016481246995761593,0.016480670103303986,0.08150201388636101,False,False,10,10
wheat,97,2010,1,1,2010-01b,2010/11,246.00660661094616,241.3871410362135,0.9812221889551193,26.842576388888894,26.278828443199423,26.278828443199423,26.353657390362812,0.07482894716338652,0.28474993596128584,0.07482894716338652,56.711662464046725,56.6750597356449,-0.036602728401824436,-0.06454180112429136,125.21610322581559,125.15438681505537,-0.06171641076021217,64.6362160652582,0.5398704279141122,0.540123617310973,0.000253189396860809,0.04689817848313203,152.90912871153054,152.9791842813195,267.05056418117476,267.0748557414174,232.8081335402815,232.84615430338806,241.3871410362135,241.40044830330083,0.013307267087327546,0.016501108044530508,0.01650057535799047,0.081582625632209,False,False,10,10
wheat,98,2010,2,0,2010-02a,2010/11,241.3871410362135,233.59114567962837,0.9677033527008981,26.842576388888894,26.353657390362812,26.353657390362812,26.48375482709894,0.13009743673612933,0.49365989247361264,0.13009743673612933,48.91992509972399,48.85628767967278,-0.06363742005120798,-0.13008486812169512,122.48238148778569,122.3752707174899,-0.1071107702957903,56.61959777952566,0.48913718716487264,0.48954390104575624,0.0004067138808835913,0.08314924556053042,138.56820641552648,138.68056206711486,253.632009520242,253.53095432131195,219.11286858882733,219.07583664505282,233.59114567962837,233.57818449930727,-0.012961180321099164,0.1854602788916726,0.18665775840101737,0.08165061384529511,False,False,10,10
wheat,99,2010,2,1,2010-02b,2010/11,233.59114567962837,224.75746197368335,0.9621831397750817,26.842576388888894,26.48375482709894,26.48375482709894,26.6373426544932,0.15358782739425736,0.579932220325125,0.15358782739425736,44.957892520380085,44.88276472899658,-0.07512779138350822,-0.16710701318895602,122.23285645032877,122.10497634456158,-0.1278801057671899,53.36184548321381,0.464768051754344,0.46523040791672066,0.00046235616237666477,0.09948105525571839,131.39993050595004,131.5274958875655,241.3315288930618,241.1457701514246,208.35204937692828,208.26028787226687,224.75746197368335,224.72534544705184,-0.03211652663151199,0.24268654288995423,0.2441358674695503,0.08098381711817318,False,False,10,10
wheat,100,2010,3,0,2010-03a,2010/11,224.75746197368335,217.53874854981868,0.9678822079566377,26.842576388888894,26.6373426544932,26.6373426544932,26.768098479958102,0.13075582546490228,0.4908741354605292,0.13075582546490228,39.498171581313734,39.46570441384323,-0.03246716747050726,-0.08219916560863597,109.46355207140275,109.35479506147708,-0.10875700992566806,49.75986191418362,0.48489458334354385,0.4853499982412821,0.00045541489773825994,0.09392039288168377,134.76284796668577,134.8530205975637,233.86244583845917,233.85484780382967,204.13256647692714,204.15429964194988,217.53874854981868,217.54635515757664,0.007606607757963957,0.38447957741757255,0.3845492788857184,0.07536492949692684,False,False,8,8
wheat,101,2010,3,1,2010-03b,2010/11,217.53874854981868,212.13187701173337,0.9751452484942145,26.842576388888894,26.768098479958102,26.768098479958102,26.869347807673236,0.10124932771513143,0.37824624633288445,0.10124932771513143,33.488132573248905,33.462991981099265,-0.02514059214963993,-0.07507313850555769,105.83520602521716,105.75304624390341,-0.08215978131374868,53.032492794736356,0.52971210791353,0.5301000122614489,0.0003879043479189104,0.0732292772099957,143.67142711519242,143.75387680532103,227.127308601045,227.12741638389838,202.09054415528922,202.11535451032518,212.13187701173337,212.14056063599594,0.00868362426257363,0.39904213683153417,0.39914519306770374,0.06752534557920495,False,False,8,8
wheat,102,2010,4,0,2010-04a,2010/11,212.13187701173337,215.1713413729425,1.014328183034184,26.842576388888894,26.869347807673236,26.869347807673236,26.812070408217686,-0.05727739945554745,-0.21317003994860792,0.05727739945554745,28.6309711610606,28.647954572500417,0.016983411439817075,0.05931832121334142,101.00324530276933,101.05088985115401,0.047644548384681684,59.920351921720396,0.6176395727586148,0.6173658141985954,-0.00027375856001943255,-0.04432335169146012,171.1036688115675,171.03466104726093,242.1213717963316,242.11861011879603,220.81606090090236,220.79342539733548,215.1713413729425,215.1634189466941,-0.007922426248399006,0.25282795323561036,0.25267659791269415,0.07431878139390727,False,False,9,9
wheat,103,2010,4,1,2010-04b,2010/11,215.1713413729425,219.65869142254735,1.0208547756451787,26.842576388888894,26.812070408217686,26.812070408217686,26.7291874359491,-0.08288297226858388,-0.309125595325831,0.08288297226858388,21.288868359841597,21.31344411978833,0.02457575994673178,0.11543948476420866,97.79011732918079,97.85894347149662,0.06882614231582806,68.41787948672177,0.7182041671064425,0.7177302392866395,-0.0004739278198030439,-0.06598789613160302,200.10124907292797,199.97732536986265,239.9456668468462,239.91847758745507,227.99234151467073,227.93613192217737,219.65869142254735,219.6390180651747,-0.0196733573726533,0.2871481325241758,0.28690802789681386,0.07617432369786531,False,False,9,9
wheat,104,2010,5,0,2010-05a,2010/11,219.65869142254735,219.28674197438528,0.998306693690319,26.842576388888894,26.7291874359491,26.7291874359491,26.735983159462247,0.006795723513142525,0.025424355040448026,0.006795723513142525,24.39399585648036,24.39239332061898,-0.001602535861380261,-0.00656938646217955,99.36108962461965,99.35549051923044,-0.005599105389208603,83.39266453209933,0.8490744249804903,0.8491193603315513,4.493535106098179e-05,0.005292274709842343,234.8506504418378,234.8621291473865,211.629690829945,211.62897651366288,218.59597871351284,218.59892230377997,219.28674197438528,219.28777223097876,0.0010302565934807717,0.5339201399109348,0.5339376473043466,0.07381271596001855,False,False,7,7
wheat,105,2010,5,1,2010-05b,2010/11,219.28674197438528,222.68476804964644,1.0154958117607404,26.842576388888894,26.735983159462247,26.735983159462247,26.674386432039512,-0.061596727422730584,-0.23038886228850208,0.061596727422730584,32.01388788912236,32.029019695549806,0.015131806427447714,0.04726638163991691,109.00773689880802,109.05846594676385,0.050729047955826445,109.08288334325717,1.0006509005940976,1.000211404777777,-0.00043949581632052315,-0.0439209934313345,275.54136609488506,275.428763609744,209.04711153605334,209.05647470486454,228.99538790370286,228.9681613763284,222.68476804964644,222.6752387650654,-0.009529284581049069,0.5644358738234281,0.5643164245209422,0.07236813615597866,False,False,8,8
wheat,106,2010,6,0,2010-06a,2010/11,222.68476804964644,232.01057251332293,1.0418789508835977,26.842576388888894,26.674386432039512,26.674386432039512,26.510739904981826,-0.1636465270576881,-0.6134968745190206,0.1636465270576881,53.00545247213726,53.0831540951402,0.07770162300294459,0.1465917549591508,148.71841519733655,148.85463208689964,0.1362168895630873,141.377791067345,0.9526901639742237,0.9518545224882389,-0.000835641485984806,-0.0877138777731115,283.73334122937064,283.5159890240436,234.58560184477082,234.42334505107095,249.32992366015077,249.15113824296276,232.01057251332293,231.94799761730712,-0.06257489601580346,0.18339670749631368,0.1831867411712589,0.09866357795792292,False,False,9,9
wheat,107,2010,6,1,2010-06b,2010/11,232.01057251332293,237.6027041036573,1.024102917077252,26.842576388888894,26.510739904981826,26.510739904981826,26.416197834532984,-0.09454207044884191,-0.35661800005467154,0.09454207044884191,69.35386344967208,69.38054070125384,0.026677251581759265,0.03846541527007808,163.92893114375136,164.0077632973264,0.07883215357503559,161.89021484145243,0.9880336764261067,0.9875767164324936,-0.00045695999361317075,-0.04624943506643176,286.1791756165907,286.0875037823982,231.62048379696068,231.6348148980317,247.98809134284969,247.97062156334164,237.6027041036573,237.59658968082948,-0.00611442282780672,0.334372398058915,0.3342489644858587,0.08908936765526206,False,False,8,8
wheat,108,2010,7,0,2010-07a,2010/11,237.6027041036573,246.1478379352722,1.0359639586756848,26.842576388888894,26.416197834532984,26.416197834532984,26.276566205724535,-0.13963162880844787,-0.5285833702604705,0.13963162880844787,126.8942766422679,126.95920113885734,0.0649244965894411,0.05116424342168877,230.37619912772908,230.49065459971706,0.11445547198798067,231.8489218396582,1.006218784534236,1.0057327091134582,-0.0004860754207778317,-0.04830713044209654,328.61354316938855,328.3411619965999,233.47615606167022,233.47793606587163,262.0173721939857,261.9369038450901,246.1478379352722,246.11967401315877,-0.028163922113435547,0.3068685495952091,0.30641711553746015,0.13233224682404024,False,False,8,8
wheat,109,2010,7,1,2010-07b,2010/11,246.1478379352722,258.3233891800636,1.0494643842778466,26.842576388888894,26.276566205724535,26.276566205724535,26.086959008835,-0.18960719688953337,-0.7215828560134547,0.18960719688953337,189.79213320390193,189.87945970032138,0.08732649641945045,0.04601165229837625,296.8924624220321,297.04687373634385,0.15441131431174426,299.1241099914433,1.0073570472187812,1.0068445170168505,-0.0005125302019306499,-0.05087870317140263,367.49618932091204,367.34081347015194,243.8375291569017,243.82672649005815,280.93512720610477,280.8809525840863,258.3233891800636,258.30442806235715,-0.01896111770645348,0.3929261242151127,0.39288470807634884,0.1770879347025103,False,False,7,7
wheat,110,2010,8,0,2010-08a,2010/11,258.3233891800636,285.63998619322336,1.1057457363805288,26.842576388888894,26.086959008835,26.086959008835,25.696570446657137,-0.39038856217786244,-1.4964893456751616,0.39038856217786244,199.5003949784468,199.7755935740178,0.27519859557099835,0.1379438850738765,314.44974477599504,314.74456587960657,0.29482110361152536,333.7817306113449,1.0602445310503568,1.0592713202020079,-0.0009732108483488933,-0.09179116890937966,481.80642274231815,481.4961436703327,274.04126056423917,274.080488302459,336.3708092176629,336.3051849128211,285.63998619322336,285.61701768652875,-0.02296850669461037,0.36313567628766086,0.3615317128908314,0.28200343414165785,False,False,10,10
wheat,111,2010,8,1,2010-08b,2010/11,285.63998619322336,310.0163440861559,1.0853394450048846,26.842576388888894,25.696570446657137,25.696570446657137,25.38284669070098,-0.31372375595616175,-1.2208779245752386,0.31372375595616175,201.95994563807653,202.18110052170005,0.22115488362351243,0.10950432915041199,310.4499579821675,310.68117776421605,0.23121978204852667,323.408650049463,1.040893064063512,1.0401341321449897,-0.0007589319185221655,-0.07291161260690829,465.82769484520037,465.5317172687908,307.9120208237334,307.9026300422764,355.2867230301735,355.19135621023077,310.0163440861559,309.98296569917596,-0.03337838697996176,0.2409838365699763,0.23993582284996665,0.2739225389350828,False,False,10,10
wheat,112,2010,9,0,2010-09a,2010/11,310.0163440861559,317.76087777636724,1.0249810496702685,26.842576388888894,25.38284669070098,25.38284669070098,25.289075399956197,-0.09377129074477797,-0.3694277946339688,0.09377129074477797,105.95492720615886,105.99509382114074,0.04016661498188512,0.0379091525434509,150.9995656385859,151.06979950216555,0.07023386357965933,145.26307918806503,0.9635643962752353,0.9631347474694605,-0.0004296488057747849,-0.044589526910255285,354.7183299272711,354.5767249292748,322.4686917469486,322.47859913639974,332.1435832010453,332.10803687426227,317.76087777636724,317.7484365619932,-0.012441214374064202,0.139526347192876,0.1393748067529645,0.1809737098182986,False,False,9,9
wheat,113,2010,9,1,2010-09b,2010/11,317.76087777636724,330.33604184482925,1.0395742992543977,26.842576388888894,25.289075399956197,25.289075399956197,25.14227782960306,-0.14679757035314156,-0.5804782026684765,0.14679757035314156,78.62613450999736,78.68790617431577,0.061771664318413855,0.07856378124573776,113.04591421081805,113.15665696824082,0.11074275742276996,122.58046820695563,1.0797949871098247,1.078795149326883,-0.0009998377829416594,-0.09259514953091434,395.26430276487633,394.9043542203666,335.8723244893002,335.8748864249779,353.68991797197305,353.5837267635945,330.33604184482925,330.29887492189675,-0.03716692293249935,0.18645015850485797,0.1863467280237859,0.1785427760794907,False,False,8,8
wheat,114,2010,10,0,2010-10a,2010/11,330.33604184482925,335.2403283147107,1.0148463559788767,26.842576388888894,25.14227782960306,25.14227782960306,25.086760094849993,-0.05551773475306855,-0.22081426006557278,0.05551773475306855,56.682129813400095,56.70515910337821,0.023029289978111933,0.04062883673200937,85.86177905602119,85.9033332218267,0.04155416580550764,68.93662958639914,0.8166368743681945,0.8162693995574548,-0.00036747481073973187,-0.044998557164594756,307.8727162731143,307.7347986396276,359.9806771709987,359.9779626413223,344.3482889016334,344.30501344081387,335.2403283147107,335.22518190342385,-0.015146411286877992,0.13512326046571332,0.13509672260396124,0.19135709132892734,False,False,9,9
wheat,115,2010,10,1,2010-10b,2010/11,335.2403283147107,348.763856401474,1.0403398008668812,26.842576388888894,25.086760094849993,25.086760094849993,24.938383235762668,-0.14837685908732356,-0.5914548491966627,0.14837685908732356,40.05054698265292,40.093180139883266,0.04263315723034822,0.10644837696926812,67.87451219896472,67.9918459009728,0.11733370200808224,64.63109401661023,0.9563568235695609,0.9548492760816677,-0.0015075474878931683,-0.15763441539176892,358.3525148746392,357.8037676684671,380.5331793268364,380.5333775299199,373.87897999117723,373.71449457148407,348.763856401474,348.7062865045814,-0.05756989689263037,0.17349235283893996,0.1733555680037577,0.18867045726027415,False,False,8,8
wheat,116,2010,11,0,2010-11a,2010/11,348.763856401474,359.94327583498637,1.032054409389955,26.842576388888894,24.938383235762668,24.938383235762668,24.820635996569518,-0.11774723919314556,-0.4721526575319092,0.11774723919314556,35.048848090797236,35.083199054533495,0.03435096373625868,0.09800882370590147,72.30012567863787,72.39472817937948,0.09460250074161536,63.762460835270076,0.8915746673470908,0.8905047984992999,-0.0010698688477909224,-0.11999767231771531,337.00857863693363,336.6175180986539,399.43211598836837,399.42917271236496,380.70505478293796,380.5856763282516,359.94327583498637,359.90149337584614,-0.04178245914022227,0.10910063290163002,0.10894257437636222,0.1925181901219571,False,False,9,9
wheat,117,2010,11,1,2010-11b,2010/11,359.94327583498637,371.1029650518874,1.0310040219282137,26.842576388888894,24.820635996569518,24.820635996569518,24.707218252951957,-0.11341774361756363,-0.45694938531486134,0.11341774361756363,31.841882478896075,31.87497037823667,0.03308789934059675,0.10391313818373175,77.09711194566646,77.18791886835945,0.09080692269299107,63.91357819545314,0.8421877012158977,0.8412732405198348,-0.0009144606960629353,-0.10858157804283944,318.72348432138676,318.3909162447379,423.1586526751047,423.14738076434827,391.8281021689893,391.72044140846515,371.1029650518874,371.06528378570397,-0.03768126618342649,0.10037252039356323,0.10032763172721952,0.1930503267270863,False,False,9,9
wheat,118,2010,12,0,2010-12a,2010/11,371.1029650518874,381.98745595979983,1.0293301103277108,26.842576388888894,24.707218252951957,24.707218252951957,24.60031397462398,-0.10690427832797952,-0.43268439705957945,0.10690427832797952,31.883514051774178,31.92707973197943,0.04356568020525131,0.13664014617242942,77.47604714276827,77.55764963507454,0.08160249230627414,61.41049098084369,0.8085570993301839,0.8077716186374989,-0.0007854806926850255,-0.09714597686863734,307.4033959287317,307.0988152635424,442.82927389206594,442.79385086165985,402.20151050306566,402.0853401822246,381.98745595979983,381.9467963475054,-0.04065961229440518,0.13293437748985623,0.13288554821093196,0.1950879716944172,False,False,9,9
wheat,119,2010,12,1,2010-12b,2010/11,381.98745595979983,396.08218345181973,1.0368984040499571,26.842576388888894,24.60031397462398,24.60031397462398,24.46697167215693,-0.13334230246704523,-0.5420349618488289,0.13334230246704523,31.707828359446548,31.762168075292983,0.054339715846435155,0.1713763403486004,83.77420398060617,83.875760353537,0.10155637293082975,64.15976303928858,0.782584584510985,0.7817046218161814,-0.0008799626948036154,-0.11244314189417355,297.5494548775023,297.207093844119,475.704670676784,475.6910300765991,422.2581059369995,422.145849206855,396.08218345181973,396.04289359626915,-0.03928985555057807,0.13865753834453948,0.13792366705669745,0.1951186198427062,False,False,9,9
wheat,120,2011,1,0,2011-01a,2010/11,396.08218345181973,407.6223505886244,1.0291357895380024,26.842576388888894,24.46697167215693,24.46697167215693,24.361796825329115,-0.10517484682781705,-0.42986458740010125,0.10517484682781705,30.48521823839072,30.528079139883168,0.0428609014924497,0.14059568528354507,88.55067704393986,88.6306416915397,0.07996464759983724,64.78403452963653,0.7498061047627628,0.7491754517991317,-0.0006306529636310731,-0.08410880621338906,285.07199439644035,284.8258184439641,490.7607017686338,490.8214828943372,429.0540895569758,429.0227835592252,407.6223505886244,407.6113934894116,-0.010957099212760113,0.29968912917455875,0.2988842162876783,0.19509577689813498,False,False,9,9
wheat,121,2011,1,1,2011-01b,2010/11,407.6223505886244,418.80135755818577,1.0274249116944112,26.842576388888894,24.361796825329115,24.361796825329115,24.263128771261787,-0.09866805406732665,-0.40501139868608066,0.09866805406732665,30.47451736684214,30.51472661718461,0.04020925034247114,0.13194384625831973,93.30116502704438,93.37608187780023,0.07491685075585508,65.24823802529676,0.7187489930997124,0.7182095488201257,-0.0005394442795867427,-0.07505322230231011,276.3423742655027,276.0763179062825,509.51379746000873,509.49643862277435,439.5623705016569,439.4704024078268,418.80135755818577,418.76916872534525,-0.03218883284051799,0.3475094433943585,0.34662164330044726,0.20010944578290427,False,False,9,9
wheat,122,2011,2,0,2011-02a,2010/11,418.80135755818577,434.3629509715173,1.0371574569482371,26.842576388888894,24.263128771261787,24.263128771261787,24.130709924244826,-0.1324188470169636,-0.5457616297771364,0.1324188470169636,23.621816407068643,23.675546498354553,0.05373009128591022,0.22745960920190672,91.12437405347475,91.2201591781223,0.09578512464754851,57.22586757343484,0.6525603113651092,0.651920294478803,-0.0006400168863062161,-0.09807781367630938,266.6380633931972,266.3184880464928,547.530905724126,547.6386380915383,463.26305302484735,463.2425930780246,434.3629509715173,434.3557899901293,-0.007160981387983156,0.36961000079386425,0.3681428377506752,0.22835396866723412,False,False,9,9
wheat,123,2011,2,1,2011-02b,2010/11,434.3629509715173,447.4676724960239,1.0301699799561541,26.842576388888894,24.130709924244826,24.130709924244826,24.023360890361847,-0.10734903388297515,-0.4448647976789048,0.10734903388297515,21.31682620931554,21.361639314128386,0.04481310481284595,0.2102240942099647,93.38023039384763,93.45775264110068,0.07752224725305723,53.94449746145297,0.6049412388171903,0.6044718052044302,-0.000469433612760084,-0.07759986964650364,248.39650752695607,248.16532780982806,567.5515145886012,567.6149971361476,471.8050124701076,471.7800963382517,447.4676724960239,447.4589518498743,-0.0087206461495839,0.3976102644075487,0.39606648586214577,0.23070671139965115,False,False,10,10
