crop,country,t,year,month,step_of_year,episode,cut,cover_mmt,target_mmt,lean_gap_mmt,safety_mmt,surplus_mmt,offers_mmt,unmet_other_mmt,ask_t,ask_next,p_t,p_next,ask_at_clip,implied_r_step_ask,implied_r_step_ask_carry,implied_r_step_world,implied_r_annual_ask,convenience_yield_usd_t,convenience_yield_frac
wheat,Canada,115,2010,10,19,2010/11,0.0,5.966955555555541,5.966955555555541,4.357888888888874,1.6090666666666669,10.351926773862168,10.351926773862168,1.3833795943565743,345.37377219720474,362.0321111927842,348.763856401474,359.94327583498637,False,0.0482327852795601,0.043889664519528804,0.032054409389955074,2.097317549224105,-14.438810303501953,-0.041806331186195415
wheat,Australia,115,2010,10,19,2010/11,0.25,1.2973333333333334,1.2973333333333334,0.0,1.2973333333333334,2.35470489236751,1.7660286692756326,1.3833795943565743,409.0812860628489,435.5472726845554,348.763856401474,359.94327583498637,False,0.06469615580909371,0.06102940288955416,0.032054409389955074,3.502113755350117,-24.113733942408885,-0.05894606955622064
wheat,Argentina,115,2010,10,19,2010/11,0.5,0.1525036403041492,1.135,0.0,1.135,0.0,0.0,1.3184133417662725,300.9803004444626,307.1471054611073,348.763856401474,359.94327583498637,False,0.020489065256224626,0.015505350382577054,0.032054409389955074,0.6270486265219597,-4.039762724052025,-0.013422017049243557
wheat,Brazil,115,2010,10,19,2010/11,0.0,2.0944356948128195,5.47848699933024,3.3351536659969065,2.143333333333334,0.0,0.0,1.1675157273112606,280.0803510953517,290.0091469948363,348.763856401474,359.94327583498637,False,0.03544981238653344,0.030094206417982772,0.032054409389955074,1.3072640011749916,-7.845295168035932,-0.028010873084649366
wheat,India,115,2010,10,19,2010/11,0.95,15.404900000000001,15.404900000000001,0.0,15.404900000000001,26.569852069203858,1.328492603460194,1.3833795943565743,325.4266275343107,340.36365512316024,348.763856401474,359.94327583498637,False,0.045899832174226995,0.04129049823199504,0.032054409389955074,1.9360418349696555,-12.759055448153049,-0.0392071648986616
wheat,China,115,2010,10,19,2010/11,0.25,79.26697075561525,81.2125,59.3125,21.900000000000002,0.0,0.0,1.3342115021407852,332.6186988046828,333.09059211648787,348.763856401474,359.94327583498637,False,0.0014187215376071372,-0.0030909467564199655,0.032054409389955074,0.03461066459370521,1.721062310704724,0.005174280089753312
wheat,Egypt,115,2010,10,19,2010/11,0.5,1.302503639276062,10.320058358672835,6.910058358672835,3.41,0.0,0.0,1.2007279829031619,280.0429716322056,289.9784958350565,348.763856401474,359.94327583498637,False,0.03547857010994626,0.030122249287976022,0.032054409389955074,1.3088024133084324,-7.8521013452837565,-0.028038915954642536
wheat,Indonesia,115,2010,10,19,2010/11,0.0,0.11006777390561215,4.077312500000016,2.9778125000000153,1.0995,0.0,0.0,1.3531599111516126,280.0803510953517,290.0091469948363,348.763856401474,359.94327583498637,False,0.03544981238653344,0.030094206417982772,0.032054409389955074,1.3072640011749916,-7.845295168035932,-0.028010873084649366
wheat,Mexico,115,2010,10,19,2010/11,0.0,1.0652862290238072,3.684268384461106,2.4159350511277724,1.2683333333333333,0.0,0.0,1.3827460696254383,277.15196747942235,287.60787242977426,348.763856401474,359.94327583498637,False,0.037726251938399846,0.03231405871588078,0.032054409389955074,1.432132790893299,-8.378505018103056,-0.03023072538254715
wheat,Nigeria,115,2010,10,19,2010/11,0.0,0.14130989960847948,2.356822409170756,1.6926224091707562,0.6642,0.0,0.0,1.373199372809399,280.0803510953517,290.0091469948363,348.763856401474,359.94327583498637,False,0.03544981238653344,0.030094206417982772,0.032054409389955074,1.3072640011749916,-7.845295168035932,-0.028010873084649366
wheat,RestOfWorld,115,2010,10,19,2010/11,0.0,58.762523221890724,132.15338055555526,96.51651388888857,35.63686666666668,0.0,0.0,0.5872487202547019,306.85095633997145,311.96104329542453,348.763856401474,359.94327583498637,False,0.016653319306560777,0.011764952596247769,0.032054409389955074,0.48644618385088245,-2.970814129744781,-0.009681619262914425
wheat,USA,116,2010,11,20,2010/11,0.0,21.739549999999856,21.739549999999856,15.528249999999856,6.2113000000000005,9.299635166544078,9.299635166544078,0.7981579371391594,374.9543670643269,396.76899290074795,359.94327583498637,371.1029650518874,False,0.058179415290497305,0.054178928479944544,0.03100402192821372,2.8852897761366463,-19.533470905037007,-0.052095595146611155
wheat,Russia,116,2010,11,20,2010/11,0.95,26.772900000000032,26.772900000000032,19.123500000000032,7.6494,7.0458367094207865,0.35229183547103965,0.7981579371391594,465.93368897603955,513.5814563034598,359.94327583498637,371.1029650518874,False,0.10226297959294062,0.0990436373657313,0.03100402192821372,9.347735438142568,-45.177072142053476,-0.09696030403239782
wheat,EU,116,2010,11,20,2010/11,0.0,86.87221666666673,86.87221666666673,62.05158333333338,24.82063333333334,10.073148855430489,10.073148855430489,0.7981579371391594,361.85674749982604,380.0856713710871,359.94327583498637,371.1029650518874,False,0.050376078371372035,0.04623079156833754,0.03100402192821372,2.252937642456978,-15.975055647303009,-0.04414745823500414
wheat,Ukraine,116,2010,11,20,2010/11,0.7,8.720833333333353,8.720833333333353,6.2291666666666865,2.491666666666667,3.3795651685172388,1.0138695505551718,0.7981579371391594,354.0970623006659,376.05025112017165,359.94327583498637,371.1029650518874,False,0.061997658712189985,0.05776153206868129,0.03100402192821372,3.23609238569981,-19.71548660637933,-0.05567819873534786
wheat,Kazakhstan,116,2010,11,20,2010/11,0.0,5.273333333333346,5.273333333333346,3.766666666666679,1.5066666666666668,0.908760064694115,0.908760064694115,0.7981579371391594,375.44828147078647,409.15683427492166,359.94327583498637,371.1029650518874,False,0.08978214701658738,0.08578692297634438,0.03100402192821372,6.873222677008664,-31.426368884404326,-0.0837035896430108
wheat,Canada,116,2010,11,20,2010/11,0.0,5.63173333333332,5.63173333333332,4.022666666666653,1.6090666666666669,8.474862053219343,8.474862053219343,0.7981579371391594,362.0321111927842,380.537392317179,359.94327583498637,371.1029650518874,False,0.05111502696107695,0.04697174808159321,0.03100402192821372,2.308307561244745,-16.251047559409812,-0.04488841474825982
wheat,Australia,116,2010,11,20,2010/11,0.25,1.2973333333333334,1.2973333333333334,0.0,1.2973333333333334,4.1211374058164605,3.0908530543623454,0.7981579371391594,435.5472726845554,451.7177494969473,359.94327583498637,371.1029650518874,False,0.03712680075511199,0.033682857711330394,0.03100402192821372,1.3986372392437687,-13.763086660965655,-0.03159952437799686
wheat,Argentina,116,2010,11,20,2010/11,0.5,1.135,1.135,0.0,1.135,1.3140221797485394,0.6570110898742697,0.7981579371391594,307.1471054611073,359.5469132655328,359.94327583498637,371.1029650518874,False,0.17060166569292523,0.1657180123120865,0.03100402192821372,42.83482792524136,-50.25991800138149,-0.16363467897875303
wheat,Brazil,116,2010,11,20,2010/11,0.0,2.459000330892788,6.090405269458536,3.947071936125202,2.143333333333334,0.0,0.0,0.7867413889159778,290.0091469948363,300.5849946880311,359.94327583498637,371.1029650518874,False,0.036467290093381344,0.03129503944010548,0.03100402192821372,1.3622965601691828,-8.471661970288835,-0.029211706106772126
wheat,India,116,2010,11,20,2010/11,0.95,15.404900000000001,15.404900000000001,0.0,15.404900000000001,23.568328412927602,1.1784164206463812,0.7981579371391594,340.36365512316024,356.46511811996305,359.94327583498637,371.1029650518874,False,0.04730664615461522,0.042899595115463374,0.03100402192821372,2.0323032351962014,-13.892372048629511,-0.04081626178212997
wheat,Thailand,116,2010,11,20,2010/11,0.0,0.05459994294697872,0.9607500000000042,0.6862500000000042,0.27449999999999997,0.0,0.0,0.788536833165375,290.0091469948363,300.5849946880311,359.94327583498637,371.1029650518874,False,0.036467290093381344,0.03129503944010548,0.03100402192821372,1.3622965601691828,-8.471661970288835,-0.029211706106772126
wheat,China,116,2010,11,20,2010/11,0.25,75.13460548677527,76.65,54.75,21.900000000000002,0.0,0.0,0.7823743137934573,333.09059211648787,335.9117796877854,359.94327583498637,371.1029650518874,False,0.008469730572008727,0.003966451177448649,0.03100402192821372,0.22435910527993874,-0.6272488377214813,-0.0018831178441152758
wheat,Egypt,116,2010,11,20,2010/11,0.5,1.181236188472263,9.609641692006175,6.199641692006175,3.41,0.0,0.0,0.62736058340465,289.9784958350565,300.55986073701166,359.94327583498637,371.1029650518874,False,0.036490171009004646,0.03131737364111564,0.03100402192821372,1.3635484719244264,-8.477243035632114,-0.029234040307782268
wheat,Indonesia,116,2010,11,20,2010/11,0.0,0.18441469855832296,3.848250000000014,2.748750000000014,1.0995,0.0,0.0,0.7702442981129893,290.0091469948363,300.5849946880311,359.94327583498637,371.1029650518874,False,0.036467290093381344,0.03129503944010548,0.03100402192821372,1.3622965601691828,-8.471661970288835,-0.029211706106772126
wheat,Mexico,116,2010,11,20,2010/11,0.0,1.0286798861790138,3.420032273349996,2.1516989400166624,1.2683333333333333,0.0,0.0,0.7975978626081633,287.60787242977426,298.61594954468023,359.94327583498637,371.1029650518874,False,0.03827460292344331,0.03305916849417101,0.03100402192821372,1.463165212644797,-8.908894047343892,-0.030975835160837586
wheat,Nigeria,116,2010,11,20,2010/11,0.0,0.1925306081375143,2.2184474091707562,1.5542474091707563,0.6642,0.0,0.0,0.7971038862070429,290.0091469948363,300.5849946880311,359.94327583498637,371.1029650518874,False,0.036467290093381344,0.03129503944010548,0.03100402192821372,1.3622965601691828,-8.471661970288835,-0.029211706106772126
wheat,RestOfWorld,116,2010,11,20,2010/11,0.0,56.93999158930737,124.72903333333305,89.09216666666637,35.63686666666668,0.0,0.0,0.2552246819774182,311.96104329542453,318.58554965451344,359.94327583498637,371.1029650518874,False,0.02123504361028683,0.016426750933244083,0.03100402192821372,0.6558348549600732,-4.474587518890075,-0.014343417599910634
wheat,USA,117,2010,11,21,2010/11,0.0,20.445529166666535,20.445529166666535,14.234229166666536,6.2113000000000005,6.92701185380535,6.92701185380535,0.6734215627314046,396.76899290074795,421.0643122664502,371.1029650518874,381.98745595979983,False,0.061232908317963686,0.057452370960360044,0.029330110327710823,3.1634850612400545,-21.968717297159003,-0.055369037627026704
wheat,Russia,117,2010,11,21,2010/11,0.95,25.17927500000003,25.17927500000003,17.52987500000003,7.6494,6.5954281892671816,0.32977140946335937,0.6734215627314046,513.5814563034598,561.9003798468485,371.1029650518874,381.98745595979983,False,0.09408229785235567,0.09116163165308055,0.029330110327710823,7.653659243631095,-45.748962176089776,-0.08907829831974715
wheat,EU,117,2010,11,21,2010/11,0.0,81.70125138888895,81.70125138888895,56.8806180555556,24.82063333333334,9.24975196227713,9.24975196227713,0.6734215627314046,380.0856713710871,398.2210453607696,371.1029650518874,381.98745595979983,False,0.047713911246016316,0.04376743256243665,0.029330110327710823,2.0607302041445017,-15.843528840992747,-0.041684099229103315
wheat,Ukraine,117,2010,11,21,2010/11,0.7,8.201736111111131,8.201736111111131,5.710069444444465,2.491666666666667,3.060513762426579,0.9181541287279739,0.6734215627314046,376.05025112017165,397.7649573433353,371.1029650518874,381.98745595979983,False,0.05774416094253443,0.053755332333773165,0.029330110327710823,2.847115967260496,-19.431268199996623,-0.05167199900043974
wheat,Kazakhstan,117,2010,11,21,2010/11,0.0,4.959444444444456,4.959444444444456,3.452777777777789,1.5066666666666668,0.5152819937458117,0.5152819937458117,0.6734215627314046,409.15683427492166,458.7950827313199,371.1029650518874,381.98745595979983,False,0.12131839015805168,0.11765231428116163,0.029330110327710823,14.613298988425054,-47.285838384992076,-0.11556898094782808
wheat,Canada,117,2010,11,21,2010/11,0.0,5.296511111111099,5.296511111111099,3.687444444444432,1.6090666666666669,6.886034416809173,6.886034416809173,0.6734215627314046,380.537392317179,399.69383524351105,371.1029650518874,381.98745595979983,False,0.05034050086296138,0.04639870688874459,0.029330110327710823,2.2502943298301368,-16.863656692337884,-0.044315373555411285
wheat,Australia,117,2010,11,21,2010/11,0.25,1.2973333333333334,1.2973333333333334,0.0,1.2973333333333334,5.919502052244367,4.4396265391832745,0.6734215627314046,451.7177494969473,463.1369755133679,371.1029650518874,381.98745595979983,False,0.025279560143778967,0.021958902494903176,0.029330110327710823,0.8206027146528696,-8.978147371635202,-0.019875569161569722
wheat,Argentina,117,2010,11,21,2010/11,0.5,1.135,1.135,0.0,1.135,3.093951065853016,1.546975532926508,0.6734215627314046,359.5469132655328,390.84476013935637,371.1029650518874,381.98745595979983,False,0.08704801993588385,0.08287610260143508,0.029330110327710823,6.4125818742613765,-29.048790804520365,-0.0807927692681017
wheat,Brazil,117,2010,11,21,2010/11,0.0,3.049759308508361,6.3495081902848085,4.206174856951474,2.143333333333334,0.0,0.0,0.6630476873662219,300.5849946880311,311.26948529448305,371.1029650518874,381.98745595979983,False,0.03554565528974951,0.03055538622606324,0.029330110327710823,1.3123949985786698,-8.558271867518556,-0.028472052892729895
wheat,India,117,2010,11,21,2010/11,0.95,15.404900000000001,15.404900000000001,0.0,15.404900000000001,20.58549283914982,1.0292746419574919,0.6734215627314046,356.46511811996305,372.50559183526417,371.1029650518874,381.98745595979983,False,0.04499871908898223,0.04079073372449238,0.029330110327710823,1.8759292284746523,-13.797838052551185,-0.03870740039115897
wheat,Thailand,117,2010,11,21,2010/11,0.0,0.06459104167008015,0.9035625000000038,0.6290625000000039,0.27449999999999997,0.0,0.0,0.6645137320101776,300.5849946880311,311.26948529448305,371.1029650518874,381.98745595979983,False,0.03554565528974951,0.03055538622606324,0.029330110327710823,1.3123949985786698,-8.558271867518556,-0.028472052892729895
wheat,China,117,2010,11,21,2010/11,0.25,71.02122770173672,72.0875,50.1875,21.900000000000002,0.0,0.0,0.6654012566009709,335.9117796877854,340.2374489942816,371.1029650518874,381.98745595979983,False,0.012877396888304249,0.008411938721299084,0.029330110327710823,0.3594558606171032,-2.125853098813252,-0.006328605387965659
wheat,Egypt,117,2010,11,21,2010/11,0.5,1.0278073611126894,8.899225025339515,5.489225025339515,3.41,0.0,0.0,0.5145071259550917,300.55986073701166,311.24887545464713,371.1029650518874,381.98745595979983,False,0.035563680031740263,0.030572993662902448,0.029330110327710823,1.3133611829404703,-8.562848341099993,-0.028489660329568896
wheat,Indonesia,117,2010,11,21,2010/11,0.0,0.23779971551212148,3.6191875000000127,2.5196875000000127,1.0995,0.0,0.0,0.6476737899461151,300.5849946880311,311.26948529448305,371.1029650518874,381.98745595979983,False,0.03554565528974951,0.03055538622606324,0.029330110327710823,1.3123949985786698,-8.558271867518556,-0.028472052892729895
wheat,Mexico,117,2010,11,21,2010/11,0.0,0.9750957061975428,3.155796162238886,1.8874628289055524,1.2683333333333333,0.0,0.0,0.6729108246270112,298.61594954468023,309.65486827693536,371.1029650518874,381.98745595979983,False,0.03696694282099444,0.031943768398170924,0.029330110327710823,1.3897797929267663,-8.916802170703704,-0.029860435064837463
wheat,Nigeria,117,2010,11,21,2010/11,0.0,0.23831682427929943,2.0941926973994147,1.4299926973994146,0.6642,0.0,0.0,0.6724685459492461,300.5849946880311,311.26948529448305,371.1029650518874,381.98745595979983,False,0.03554565528974951,0.03055538622606324,0.029330110327710823,1.3123949985786698,-8.558271867518556,-0.028472052892729895
wheat,RestOfWorld,117,2010,11,21,2010/11,0.0,54.95507985761404,117.30468611111085,81.66781944444418,35.63686666666668,0.0,0.0,0.2300753872683614,318.58554965451344,326.02994036699863,371.1029650518874,381.98745595979983,False,0.02336700682299675,0.018658695345509235,0.029330110327710823,0.7408200127638611,-5.280670817371572,-0.01657536201217581
wheat,USA,118,2010,12,22,2010/11,0.0,20.445529166666535,20.445529166666535,14.234229166666536,6.2113000000000005,3.7269312165582313,3.7269312165582313,0.8910120324235179,421.0643122664502,458.2933165705362,381.98745595979983,396.08218345181973,False,0.08841643240600128,0.08485403123282653,0.036898404049957145,6.639802971996566,-34.85178698686417,-0.08277069789949308
wheat,Russia,118,2010,12,22,2010/11,0.95,25.17927500000003,25.17927500000003,17.52987500000003,7.6494,4.73775462531334,0.2368877312656672,0.8910120324235179,561.9003798468485,597.9297309027778,381.98745595979983,396.08218345181973,True,0.06412053158915731,0.06145101924533414,0.036898404049957145,3.4440582788146292,-33.35872526458161,-0.05936768591200073
wheat,EU,118,2010,12,22,2010/11,0.0,81.70125138888895,81.70125138888895,56.8806180555556,24.82063333333334,3.377045504217108,3.377045504217108,0.8910120324235179,398.2210453607696,427.8329048066867,381.98745595979983,396.08218345181973,False,0.074360357873829,0.07059360567056183,0.036898404049957145,4.592415167807376,-27.28223226808211,-0.06851027233722841
wheat,Ukraine,118,2010,12,22,2010/11,0.7,8.201736111111138,8.201736111111138,5.710069444444472,2.491666666666667,2.305081313484644,0.6915243940453933,0.8910120324235179,397.7649573433353,423.1502509080477,381.98745595979983,396.08218345181973,False,0.06381983404033464,0.06004876277750015,0.036898404049957145,3.4140169334566215,-23.056616570247115,-0.057965429444166786
wheat,Kazakhstan,118,2010,12,22,2010/11,0.0,4.803549330763193,4.959444444444456,3.452777777777789,1.5066666666666668,0.0,0.0,0.8849876640550548,458.7950827313199,443.0105015490221,381.98745595979983,396.08218345181973,False,-0.03440442536639299,-0.03767385883780283,0.036898404049957145,-0.5683950659042623,18.240404271321438,0.03975719217113625
wheat,Canada,118,2010,12,22,2010/11,0.0,5.296511111111099,5.296511111111099,3.687444444444432,1.6090666666666669,5.206567786094269,5.206567786094269,0.8910120324235179,399.69383524351105,421.4597755063599,381.98745595979983,396.08218345181973,False,0.05445653233452563,0.0507036598412931,0.036898404049957145,2.570165578815404,-19.433244772758144,-0.048620326507959666
wheat,Australia,118,2010,12,22,2010/11,0.25,1.2973333333333334,1.2973333333333334,0.0,1.2973333333333334,8.709009075943282,6.531756806957461,0.8910120324235179,463.1369755133679,472.6824204654794,381.98745595979983,396.08218345181973,False,0.020610414319717885,0.017371631671588172,0.036898404049957145,0.6316984220490391,-7.0805762531253436,-0.01528829833825473
wheat,Argentina,118,2010,12,22,2010/11,0.5,1.135,1.135,0.0,1.135,6.101792767077406,3.050896383538703,0.8910120324235179,390.84476013935637,414.3427424972567,381.98745595979983,396.08218345181973,False,0.060121011599393315,0.056283170714779285,0.036898404049957145,3.0600428342317256,-21.183722440943313,-0.05419983738144582
wheat,Brazil,118,2010,12,22,2010/11,0.0,2.892359369380684,7.055138888888855,4.911805555555521,2.143333333333334,0.0,0.0,0.8779269718071601,311.26948529448305,322.0395116508158,381.98745595979983,396.08218345181973,False,0.034600328220877774,0.02978135279647698,0.036898404049957145,1.2622608739963534,-8.621548261969224,-0.027698019463143413
wheat,India,118,2010,12,22,2010/11,0.95,15.404900000000001,15.404900000000001,0.0,15.404900000000001,17.618059610867814,0.8809029805433914,0.8910120324235179,372.50559183526417,389.0361973172665,381.98745595979983,396.08218345181973,False,0.04437679821277096,0.04035001302382968,0.036898404049957145,1.835131192622646,-14.254552165678831,-0.03826667969049636
wheat,Thailand,118,2010,12,22,2010/11,0.0,0.07016275967747942,0.9035625000000038,0.6290625000000039,0.27449999999999997,0.0,0.0,0.8864728141579792,311.26948529448305,322.0395116508158,381.98745595979983,396.08218345181973,False,0.034600328220877774,0.02978135279647698,0.036898404049957145,1.2622608739963534,-8.621548261969224,-0.027698019463143413
wheat,China,118,2010,12,22,2010/11,0.25,55.99095969018552,55.99095969018552,34.090959690185514,21.900000000000002,10.908001664738606,8.181001248553954,0.8910120324235179,340.2374489942816,361.6449180936464,381.98745595979983,396.08218345181973,False,0.06291920293502029,0.05851051716443889,0.036898404049957145,3.325198825922742,-19.198641080626714,-0.05642718383110552
wheat,Egypt,118,2010,12,22,2010/11,0.5,0.8447041419634564,7.1552062943442,3.7452062943442,3.41,0.0,0.0,0.7473159492927128,311.24887545464713,322.0226115821504,381.98745595979983,396.08218345181973,False,0.034614538323281874,0.029795243802750893,0.036898404049957145,1.263006716485601,-8.625300970306,-0.02771191046941731
wheat,Indonesia,118,2010,12,22,2010/11,0.0,0.27172265347283775,3.6191875000000127,2.5196875000000127,1.0995,0.0,0.0,0.8809824643057161,311.26948529448305,322.0395116508158,381.98745595979983,396.08218345181973,False,0.034600328220877774,0.02978135279647698,0.036898404049957145,1.2622608739963534,-8.621548261969224,-0.027698019463143413
wheat,Mexico,118,2010,12,22,2010/11,0.0,0.9058251830789392,2.3914453672513893,1.1231120339180558,1.2683333333333333,0.0,0.0,0.8906683717827397,309.65486827693536,320.71552569642677,381.98745595979983,396.08218345181973,False,0.03571930737287632,0.030875204619553953,0.036898404049957145,1.3217194168687496,-8.915543110581098,-0.028791871286220537
wheat,Nigeria,118,2010,12,22,2010/11,0.0,0.2775448281585015,2.108312985628073,1.444112985628073,0.6642,0.0,0.0,0.8899151430337628,311.26948529448305,322.0395116508158,381.98745595979983,396.08218345181973,False,0.034600328220877774,0.02978135279647698,0.036898404049957145,1.2622608739963534,-8.621548261969224,-0.027698019463143413
wheat,RestOfWorld,118,2010,12,22,2010/11,0.0,52.66597040692679,117.30468611111085,81.66781944444418,35.63686666666668,0.0,0.0,0.18419404134797712,326.02994036699863,334.1430848102786,381.98745595979983,396.08218345181973,False,0.024884660697564565,0.020283856249017518,0.036898404049957145,0.803847570248239,-5.933915400848662,-0.018200522915684046
wheat,USA,119,2010,12,23,2010/11,0.0,19.151508333333215,19.151508333333215,12.940208333333215,6.2113000000000005,1.9823143214857595,1.9823143214857595,0.855986788889996,458.2933165705362,516.7050133617997,396.08218345181973,407.6223505886244,False,0.12745483008210812,0.12418181704490161,0.029135789538002443,16.798345613881533,-55.95691904840817,-0.12209848371156816
wheat,Russia,119,2010,12,23,2010/11,0.95,23.585650000000026,23.585650000000026,15.936250000000026,7.6494,4.685895495406669,0.23429477477033364,0.855986788889996,597.9297309027778,597.9297309027778,396.08218345181973,407.6223505886244,True,0.0,-0.002508655988280206,0.029135789538002443,0.0,2.745686939380903,0.00459198932161369
wheat,EU,119,2010,12,23,2010/11,0.0,76.53028611111117,76.53028611111117,51.70965277777782,24.82063333333334,2.6980270606575942,2.6980270606575942,0.855986788889996,427.8329048066867,459.53821277722994,396.08218345181973,407.6223505886244,False,0.07410675432940117,0.07060071264081769,0.029135789538002443,4.560818775122554,-29.313989418862604,-0.06851737930748436
wheat,Ukraine,119,2010,12,23,2010/11,0.7,7.682638888888918,7.682638888888918,5.190972222222251,2.491666666666667,2.126512545193827,0.6379537635581481,0.855986788889996,423.1502509080477,447.7998224540864,396.08218345181973,407.6223505886244,False,0.05825252730712682,0.05470768715453067,0.029135789538002443,2.89173754146178,-22.26800852331354,-0.05262435382119735
wheat,Kazakhstan,119,2010,12,23,2010/11,0.0,4.522328014345482,4.645555555555566,3.138888888888899,1.5066666666666668,0.0,0.0,0.8514056799924022,443.0105015490221,432.02635334296207,396.08218345181973,407.6223505886244,False,-0.02479432918103086,-0.028180253430580504,0.029135789538002443,-0.4525944038080606,13.407086750953852,0.03026358676391392
wheat,Canada,119,2010,12,23,2010/11,0.0,4.961288888888878,4.961288888888878,3.352222222222211,1.6090666666666669,4.007167367684731,4.007167367684731,0.855986788889996,421.4597755063599,444.70936400926485,396.08218345181973,407.6223505886244,False,0.055164430520022734,0.05160537201153792,0.029135789538002443,2.6281348990069646,-20.871547303933312,-0.049522038678204434
wheat,Australia,119,2010,12,23,2010/11,0.25,1.2973333333333334,1.2973333333333334,0.0,1.2973333333333334,11.47303426830512,8.60477570122884,0.855986788889996,472.6824204654794,481.1944194658205,396.08218345181973,407.6223505886244,False,0.01800786031339774,0.014834482300898566,0.029135789538002443,0.5347129284790184,-6.027243957704627,-0.01275114896756522
wheat,Argentina,119,2010,12,23,2010/11,0.5,1.135,1.135,0.0,1.135,9.029534373868712,4.514767186934356,0.855986788889996,414.3427424972567,433.14596848684477,396.08218345181973,407.6223505886244,False,0.04538085034689021,0.041760659026633284,0.029135789538002443,1.9012754734408355,-16.44001194271874,-0.03967732569329988
wheat,Brazil,119,2010,12,23,2010/11,0.0,2.803069054742169,6.608611111111081,4.465277777777747,2.143333333333334,0.0,0.0,0.8440246495904422,322.0395116508158,332.830141626433,396.08218345181973,407.6223505886244,False,0.03350716165324874,0.02884934810636186,0.029135789538002443,1.205584848455882,-8.619714326344592,-0.026766014773028413
wheat,India,119,2010,12,23,2010/11,0.95,15.404900000000001,15.404900000000001,0.0,15.404900000000001,14.662595595297866,0.7331297797648939,0.855986788889996,389.0361973172665,405.343064668018,396.08218345181973,407.6223505886244,False,0.041916067099157184,0.03806038474789064,0.029135789538002443,1.6790797713847292,-13.996375273007118,-0.035977051414557204
wheat,Thailand,119,2010,12,23,2010/11,0.0,0.07988510983953974,0.8463750000000034,0.5718750000000035,0.27449999999999997,0.0,0.0,0.851812003680175,322.0395116508158,332.830141626433,396.08218345181973,407.6223505886244,False,0.03350716165324874,0.02884934810636186,0.029135789538002443,1.205584848455882,-8.619714326344592,-0.026766014773028413
wheat,Vietnam,119,2010,12,23,2010/11,0.0,0.055532629693036566,0.991805555555556,0.6701388888888893,0.3216666666666667,0.0,0.0,0.8510514690985473,322.0395116508158,332.830141626433,396.08218345181973,407.6223505886244,False,0.03350716165324874,0.02884934810636186,0.029135789538002443,1.205584848455882,-8.619714326344592,-0.026766014773028413
wheat,China,119,2010,12,23,2010/11,0.25,51.42845969018552,51.42845969018552,29.528459690185514,21.900000000000002,11.060531204482523,8.295398403361892,0.855986788889996,361.6449180936464,382.0544304815797,396.08218345181973,407.6223505886244,False,0.05643522518031974,0.052287510322588604,0.029135789538002443,2.734469935793576,-18.156085475238115,-0.05020417698925517
wheat,Egypt,119,2010,12,23,2010/11,0.5,0.5547753682840512,6.44478962767754,3.03478962767754,3.41,0.0,0.0,0.7246109055562666,322.0226115821504,332.81628357012727,396.08218345181973,407.6223505886244,False,0.033518366722590676,0.028860308728991146,0.029135789538002443,1.2061588198105424,-8.622791547180725,-0.026776975395657848
wheat,Indonesia,119,2010,12,23,2010/11,0.0,0.3195622341969765,3.3901250000000114,2.2906250000000115,1.0995,0.0,0.0,0.8468381339976168,322.0395116508158,332.830141626433,396.08218345181973,407.6223505886244,False,0.03350716165324874,0.02884934810636186,0.029135789538002443,1.205584848455882,-8.619714326344592,-0.026766014773028413
wheat,Mexico,119,2010,12,23,2010/11,0.0,0.7821676725852393,2.1272092561402793,0.8588759228069458,1.2683333333333333,0.0,0.0,0.8556756475515823,320.71552569642677,331.74447314383394,396.08218345181973,407.6223505886244,False,0.034388567324447505,0.029711525273730555,0.029135789538002443,1.251174100711637,-8.860790102206238,-0.027628191940397104
wheat,Nigeria,119,2010,12,23,2010/11,0.0,0.3151714397813383,1.9911184179710606,1.3269184179710607,0.6642,0.0,0.0,0.8550137477839528,322.0395116508158,332.830141626433,396.08218345181973,407.6223505886244,False,0.03350716165324874,0.02884934810636186,0.029135789538002443,1.205584848455882,-8.619714326344592,-0.026766014773028413
wheat,RestOfWorld,119,2010,12,23,2010/11,0.0,50.326086387811536,109.88033888888866,74.24347222222198,35.63686666666668,0.0,0.0,0.16746207386898282,334.1430848102786,342.7550716171924,396.08218345181973,407.6223505886244,False,0.02577335039509676,0.021284255548642772,0.029135789538002443,0.8417636005656375,-6.4158553802257074,-0.01920092221530945
wheat,USA,120,2011,1,0,2010/11,0.0,17.857487499999895,17.857487499999895,11.646187499999895,6.2113000000000005,0.45122316757358405,0.45122316757358405,1.702175334299842,516.7050133617997,584.8745173147001,407.6223505886244,418.80135755818577,False,0.13193118353811628,0.1290281731913796,0.02742491169441119,18.574045198991058,-65.59303517506328,-0.1269448398580462
wheat,Russia,120,2011,1,0,2010/11,0.95,21.992025000000023,21.992025000000023,14.342625000000023,7.6494,4.643993262091605,0.23219966310458048,1.702175334299842,597.9297309027778,597.9297309027778,407.6223505886244,418.80135755818577,True,0.0,-0.002508655988280206,0.02742491169441119,0.0,2.745686939380903,0.00459198932161369
