Area Code,Area,Item Code,Item,Element,Year,Unit,Value,Flag
13,Bahrain,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,140.000000,A
93,Haiti,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,62.000000,X
93,Haiti,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,44.000000,X
93,Haiti,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,53.000000,X
93,Haiti,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,24.000000,X
93,Haiti,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,298.000000,X
93,Haiti,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,483.000000,X
13,Bahrain,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2006,t,0.000000,A
13,Bahrain,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2007,t,0.000000,E
13,Bahrain,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2008,t,0.000000,E
13,Bahrain,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2009,t,0.000000,E
13,Bahrain,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2010,t,0.000000,E
13,Bahrain,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2011,t,0.000000,E
273,Montenegro,22,Pastry,Import Quantity,2006,t,4795.000000,A
273,Montenegro,22,Pastry,Import Quantity,2007,t,6455.000000,A
273,Montenegro,22,Pastry,Import Quantity,2008,t,8084.000000,A
273,Montenegro,22,Pastry,Import Quantity,2009,t,7713.000000,A
273,Montenegro,22,Pastry,Import Quantity,2010,t,8311.000000,A
273,Montenegro,22,Pastry,Import Quantity,2011,t,7820.000000,A
127,Marshall Islands,16,Wheat and meslin flour,Import Quantity,2006,t,1111.650000,X
127,Marshall Islands,16,Wheat and meslin flour,Import Quantity,2007,t,1275.990000,X
127,Marshall Islands,16,Wheat and meslin flour,Import Quantity,2008,t,1214.480000,X
127,Marshall Islands,16,Wheat and meslin flour,Import Quantity,2009,t,1244.910000,X
127,Marshall Islands,16,Wheat and meslin flour,Import Quantity,2010,t,811.860000,X
127,Marshall Islands,16,Wheat and meslin flour,Import Quantity,2011,t,423.130000,X
273,Montenegro,22,Pastry,Export Quantity,2006,t,1150.000000,A
273,Montenegro,22,Pastry,Export Quantity,2007,t,782.000000,A
273,Montenegro,22,Pastry,Export Quantity,2008,t,842.000000,A
273,Montenegro,22,Pastry,Export Quantity,2009,t,636.000000,A
273,Montenegro,22,Pastry,Export Quantity,2010,t,1238.000000,A
273,Montenegro,22,Pastry,Export Quantity,2011,t,1647.000000,A
29,Burundi,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,1.000000,A
29,Burundi,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,26.000000,X
29,Burundi,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,0.000000,A
29,Burundi,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,7.000000,A
29,Burundi,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,36.000000,A
29,Burundi,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,23.000000,X
53,Benin,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,13110.000000,X
53,Benin,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,8564.000000,X
53,Benin,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,1901.000000,X
53,Benin,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,726.000000,A
53,Benin,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,1614.000000,A
53,Benin,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,4053.000000,X
64,Faroe Islands,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,105.000000,X
64,Faroe Islands,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,139.000000,X
64,Faroe Islands,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,116.000000,X
64,Faroe Islands,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,136.000000,A
64,Faroe Islands,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,68.000000,X
64,Faroe Islands,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,60.000000,X
5000,World,21,Bulgur,Import Quantity,2006,t,23001.800000,E
5000,World,21,Bulgur,Import Quantity,2007,t,17326.990000,E
5000,World,21,Bulgur,Import Quantity,2008,t,27863.990000,E
5000,World,21,Bulgur,Import Quantity,2009,t,16053.520000,E
5000,World,21,Bulgur,Import Quantity,2010,t,26776.470000,E
5000,World,21,Bulgur,Import Quantity,2011,t,14592.060000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,1129.000000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,1028.000000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,662.000000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,316.000000,A
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,140.000000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,407.000000,A
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,235.000000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,455.000000,A
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,235.000000,A
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,720.000000,A
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,850.000000,A
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,960.000000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,12052.000000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,8371.000000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,4421.000000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,3517.000000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,6869.000000,A
57,Belarus,115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,5337.000000,A
208,Tajikistan,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2006,t,3086.000000,X
208,Tajikistan,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2007,t,489.000000,X
208,Tajikistan,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2008,t,608.000000,X
208,Tajikistan,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2009,t,615.000000,X
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,5.000000,A
208,Tajikistan,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2010,t,1076.000000,X
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,119.000000,A
208,Tajikistan,18,"Uncooked pasta, not stuffed or otherwise prepared",Import Quantity,2011,t,2137.900000,X
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,38.000000,A
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,0.000000,X
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,0.000000,E
146,Republic of Moldova,115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,0.000000,E
5000,World,21,Bulgur,Export Quantity,2006,t,13529.000000,A
5000,World,21,Bulgur,Export Quantity,2007,t,14506.000000,A
5000,World,21,Bulgur,Export Quantity,2008,t,23523.000000,A
5000,World,21,Bulgur,Export Quantity,2009,t,13776.000000,A
5000,World,21,Bulgur,Export Quantity,2010,t,8895.000000,A
5000,World,21,Bulgur,Export Quantity,2011,t,10782.000000,A
103,Iraq,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,298.000000,X
103,Iraq,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,416.000000,X
103,Iraq,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,4102.000000,X
103,Iraq,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,3067.000000,X
103,Iraq,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,7132.000000,X
103,Iraq,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,7498.000000,X
251,Zambia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2006,t,0.000000,X
251,Zambia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2007,t,0.000000,X
251,Zambia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2008,t,0.000000,E
251,Zambia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2009,t,0.000000,E
251,Zambia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2010,t,0.000000,E
251,Zambia,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2011,t,0.000000,E
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2006,t,148.000000,X
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,148.000000,E
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,0.000000,X
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,0.000000,E
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,0.000000,E
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,0.000000,E
166,Panama,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2006,t,396.000000,X
166,Panama,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,332.000000,X
166,Panama,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,506.000000,X
166,Panama,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,445.000000,X
166,Panama,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,614.000000,X
166,Panama,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,0.000000,X
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,1466.000000,A
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,2360.000000,A
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,4203.000000,A
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,3073.000000,A
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,3028.000000,A
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,3718.000000,A
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2006,t,2907.580000,E
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,3205.820000,E
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,5695.480000,E
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,5746.060000,E
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,3539.420000,E
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,2147.010000,E
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2006,t,0.000000,E
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2007,t,0.000000,E
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2008,t,0.000000,E
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2009,t,0.000000,E
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2010,t,0.000000,E
109,Jamaica,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2011,t,0.000000,E
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,7005.000000,A
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,9167.000000,A
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,11749.000000,A
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,11261.000000,A
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,8350.000000,A
230,Ukraine,115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,12594.000000,A
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2006,t,0.000000,E
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2007,t,0.000000,E
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2008,t,0.020000,E
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2009,t,15.970000,E
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2010,t,0.510000,E
51020,Middle Africa (excluding intra-trade),110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Export Quantity,2011,t,16.280000,E
90,Guinea,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,244.000000,E
90,Guinea,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,244.000000,E
90,Guinea,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,3.000000,A
90,Guinea,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,3.000000,E
90,Guinea,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,0.000000,X
90,Guinea,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,0.000000,E
4,Algeria,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2006,t,0.000000,E
4,Algeria,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,0.000000,E
4,Algeria,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,0.000000,E
4,Algeria,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,0.000000,E
4,Algeria,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,0.000000,E
4,Algeria,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,0.000000,E
45,Comoros,22,Pastry,Import Quantity,2006,t,347.000000,X
45,Comoros,22,Pastry,Import Quantity,2007,t,532.000000,X
45,Comoros,22,Pastry,Import Quantity,2008,t,1602.000000,X
45,Comoros,22,Pastry,Import Quantity,2009,t,622.000000,X
45,Comoros,22,Pastry,Import Quantity,2010,t,498.000000,X
45,Comoros,22,Pastry,Import Quantity,2011,t,191.000000,X
299,Palestine,22,Pastry,Import Quantity,2006,t,1120.000000,X
299,Palestine,22,Pastry,Import Quantity,2007,t,5466.000000,X
299,Palestine,22,Pastry,Import Quantity,2008,t,3473.000000,X
299,Palestine,22,Pastry,Import Quantity,2009,t,5772.000000,X
299,Palestine,22,Pastry,Import Quantity,2010,t,7078.000000,X
299,Palestine,22,Pastry,Import Quantity,2011,t,9737.000000,X
46,Congo,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,4837.000000,X
46,Congo,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,6321.000000,X
46,Congo,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,6446.000000,X
46,Congo,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,8051.000000,X
46,Congo,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,0.000000,X
46,Congo,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,12201.000000,X
45,Comoros,22,Pastry,Export Quantity,2006,t,0.000000,E
45,Comoros,22,Pastry,Export Quantity,2007,t,0.000000,E
45,Comoros,22,Pastry,Export Quantity,2008,t,0.000000,E
45,Comoros,22,Pastry,Export Quantity,2009,t,0.000000,E
45,Comoros,22,Pastry,Export Quantity,2010,t,0.000000,E
45,Comoros,22,Pastry,Export Quantity,2011,t,0.000000,E
299,Palestine,22,Pastry,Export Quantity,2006,t,100.000000,X
299,Palestine,22,Pastry,Export Quantity,2007,t,29.000000,X
299,Palestine,22,Pastry,Export Quantity,2008,t,2.000000,X
299,Palestine,22,Pastry,Export Quantity,2009,t,6.000000,X
299,Palestine,22,Pastry,Export Quantity,2010,t,1.000000,X
299,Palestine,22,Pastry,Export Quantity,2011,t,3.000000,X
124,Libya,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,1234.000000,X
124,Libya,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,1771.000000,X
124,Libya,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,2410.000000,X
124,Libya,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,2153.000000,X
124,Libya,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,3201.000000,X
124,Libya,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,5220.000000,X
55030,Micronesia (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,10.060000,E
55030,Micronesia (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,14.560000,E
55030,Micronesia (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,113.240000,E
55030,Micronesia (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,163.520000,E
55030,Micronesia (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,79.260000,E
55030,Micronesia (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,76.120000,E
206,Sudan (former),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,103.000000,X
206,Sudan (former),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,78.000000,X
206,Sudan (former),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,10.000000,X
206,Sudan (former),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,27.000000,X
206,Sudan (former),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,67.000000,X
206,Sudan (former),114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,22.000000,X
91,Guyana,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,76.000000,A
91,Guyana,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,141.000000,A
91,Guyana,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,115.000000,A
91,Guyana,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,521.000000,X
91,Guyana,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,206.000000,A
91,Guyana,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,227.000000,A
16,Bangladesh,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2006,t,0.000000,X
219,Tonga,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,3.000000,A
16,Bangladesh,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,0.000000,X
219,Tonga,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,13.000000,A
16,Bangladesh,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,0.000000,E
219,Tonga,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,35.000000,X
16,Bangladesh,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,0.000000,E
219,Tonga,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,29.000000,X
16,Bangladesh,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,0.000000,E
219,Tonga,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,6.000000,A
16,Bangladesh,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,0.000000,E
219,Tonga,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,23.000000,X
191,Saint Vincent and the Grenadines,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,73.000000,A
191,Saint Vincent and the Grenadines,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,52.000000,A
74,Gabon,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,382.000000,A
191,Saint Vincent and the Grenadines,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,72.000000,A
74,Gabon,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,400.000000,I
191,Saint Vincent and the Grenadines,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,42.000000,A
74,Gabon,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,2254.000000,X
191,Saint Vincent and the Grenadines,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,43.000000,A
74,Gabon,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,2434.000000,X
191,Saint Vincent and the Grenadines,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,95.000000,X
74,Gabon,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,3071.000000,X
74,Gabon,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,4927.000000,X
55030,Micronesia (excluding intra-trade),114,Mixes and doughs for the preparation of bakers' wares,Export Quantity,2008,t,0.530000,E
91,Guyana,115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,9.000000,A
91,Guyana,115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,0.000000,A
91,Guyana,115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,23.000000,X
91,Guyana,115,"Food preparations of flour, meal or malt extract",Export Quantity,2010,t,15.000000,A
91,Guyana,115,"Food preparations of flour, meal or malt extract",Export Quantity,2011,t,14.000000,A
154,North Macedonia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2006,t,1651.000000,A
154,North Macedonia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2007,t,1653.000000,X
154,North Macedonia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2008,t,2519.000000,A
154,North Macedonia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2009,t,2740.000000,A
154,North Macedonia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2010,t,2795.000000,A
154,North Macedonia,115,"Food preparations of flour, meal or malt extract",Import Quantity,2011,t,2987.000000,A
8,Antigua and Barbuda,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2006,t,85.000000,X
8,Antigua and Barbuda,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2007,t,30.000000,X
8,Antigua and Barbuda,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2008,t,13.000000,X
8,Antigua and Barbuda,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2009,t,25.000000,X
8,Antigua and Barbuda,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2010,t,48.000000,X
8,Antigua and Barbuda,114,Mixes and doughs for the preparation of bakers' wares,Import Quantity,2011,t,137.000000,A
60,El Salvador,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2006,t,400.000000,A
60,El Salvador,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2007,t,387.000000,A
60,El Salvador,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2008,t,669.000000,A
60,El Salvador,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2009,t,484.000000,A
154,North Macedonia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2006,t,14.000000,A
60,El Salvador,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2010,t,717.000000,A
154,North Macedonia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2007,t,44.000000,X
60,El Salvador,110,"Communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",Import Quantity,2011,t,690.000000,A
154,North Macedonia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2008,t,119.000000,A
154,North Macedonia,115,"Food preparations of flour, meal or malt extract",Export Quantity,2009,t,53.000000,A
